,Reserves.DTH_BEN,Reserves.COMM,Reserves.EXPS_ACQ,Reserves.EXPS_MAINT,Reserves.EXPS_CLAIM,Reserves.EXPS,Reserves.INFL_FAC,Reserves.LAPSE_RATE,Reserves.MORT_RATE_ANN,Reserves.MORT_RATE_MLY,Reserves.NET_CF,Reserves.POLS_IF,Reserves.POLS_DTH,Reserves.POLS_LAPSE,Reserves.POLS_MAT,Reserves.PREM_PAYBL_M,Reserves.SURR_BEN,Reserves.MAT_BEN,Reserves.INT_NET_CF,Reserves.DISC_RATE_M,Reserves.RESERVE,Reserves.RESERVE_PP,Reserves.INCM_BEN,Projection.AGE,Projection.DTH_BEN,Projection.COMM,Projection.DUR_Y,Projection.EXPS_ACQ,Projection.EXPS_MAINT,Projection.EXPS,Projection.INFL_FAC,Projection.LAPSE_RATE,Projection.MORT_RATE_ANN,Projection.MORT_RATE_MLY,Projection.NET_CF,Projection.POLS_DTH,Projection.POLS_IF,Projection.POLS_LAPSE,Projection.POLS_MAT,Projection.PREM_PAYBL_M,Projection.SURR_BEN,Projection.MAT_BEN,Projection.INT_NET_CF,Projection.EXPS_CLAIM,Projection.PV_DB,Projection.SSV,Projection.BASE_MORT_RATE,Projection.RESERVE_PP,Projection.RESERVE_IF,Projection.INCR_RESERVE,Projection.INT_RESERVES,Projection.PROFIT_AFT_TAX,Projection.SOLVM_IF,Projection.INCR_SOLVM,Projection.INT_SOLVM,Projection.DISC_RATE_M,Projection.INV_EXP_SOLVM,Projection.TAX_INT_SOLVM,Projection.PROFIT_AFT_TAX_SOLVM,Projection.PV_FP,Projection.VIF,Projection.GSV,Projection.SURR_VAL,Projection.INCM_FAC,Projection.PV_INCM_BEN,Projection.INCM_BEN,Projection.DUR_M,Projection.PROFIT_BEF_TAX,Projection.TAX_PROFIT
223,193472.86646527515,0.0,0.0,26549.332467811375,51868.51952955556,78417.85199736693,2.47609787654631,480.0,334.83619776,28.938897958379066,-1181356.0969965202,267.7036186554303,0.34502526759046853,1.0996194307753782,7.28355758395238,0.0,81394.8338595135,163365.78287162178,-2804.8275314570246,0.0040741237836483535,24215086.08418904,72261956.95465085,661899.9342712858,688968,131685.84573320817,0.0,265108,0.0,18168.437488119896,48176.45707016027,2.0726989240985123,600.0,279.0301648,23.961159689404074,-927443.4397473872,0.23502134462914465,215.22910455194364,1.1126484115503192,5.8912059032682516,0.0,81924.65459382957,132391.92396716066,-3232.5307557931055,30008.019582040375,1585.5184229569754,58836602.62774355,348.787706,72261956.95465085,19405706.80887459,-883691.643158788,119638.90709019726,63258.38312190969,1163142.0375332641,-53128.96849680819,7171.8900011227,0.0055130570181556315,190.17942334907286,1006.762665314957,122362.29953117656,1205557.5593826927,1191808.9858681394,0.0,58836602.62774355,1704.1818,3409.2952431050253,530032.0276272354,3238527,75887.11050159803,12628.72737968834
224,188913.4784165889,0.0,0.0,25793.022409165875,60397.497351228674,86190.51976039454,2.4861858057957886,480.0,336.97947552,29.131446804454395,-1207340.2931091506,259.0197033708352,0.3364083218080097,1.063949378834695,8.721823770138464,0.0,77549.07073828281,210094.2191222005,-2720.1534170536775,0.0040741237836483535,23106401.049218573,69344665.37236632,641872.8516546302,689682,128496.66547416714,0.0,265822,0.0,17564.520757005823,52424.946745663474,2.079484401022855,600.0,280.81622960000004,24.11946598458973,-945976.1767380699,0.22901176838470233,208.03343719181714,1.0754496884735478,7.077526398282797,0.0,77976.62887267972,170579.53637887654,-3130.706409357927,34860.42598865765,1542.9575516114342,56397794.70763612,351.020287,69344665.37236632,18500146.456706118,-905560.3521684711,114428.11177548143,60993.046870353486,1108588.7451746678,-54553.29235859631,6858.6085728529215,0.0055130570181556315,181.87203417202278,962.7854088777856,121260.29035875291,1151210.8200758847,1138084.9671349586,0.0,56397794.70763612,1652.7252,3255.494136359729,513367.692857325,3248527,74012.28720588272,13019.240335529239
225,181595.9263068878,0.0,0.0,24891.481419361426,44172.260275990935,69063.74169535236,2.49631483451775,480.0,339.22138079999996,29.332692175834964,-1120593.8413615383,248.9516005472216,0.3236854155583242,1.0225936379168261,6.026632485499517,0.0,74056.92047230928,174167.0450929042,-2623.6462609401256,0.0040741237836483535,22079945.545926172,66651335.383023195,619086.5615331446,690434,123378.24705809465,0.0,266574,0.0,16889.763798091615,42499.55576785203,2.086292091832945,600.0,282.684484,24.284944000921246,-878783.4407704414,0.22012020796592982,199.7034038387807,1.0323867467877021,4.885126426021091,0.0,74379.34006688844,140956.9959687827,-3015.7875298466524,25609.791969760412,1479.9620712550604,54165070.857205905,353.35560499999997,66651335.383023195,17655981.64459458,-844164.8121115371,109088.36495677808,61968.82731624271,1058147.9388275517,-50440.806347115955,6536.928445599056,0.0055130570181556315,173.34193386451392,917.629174992121,117855.59100010108,1095588.683650638,1083056.2227591278,0.0,54165070.857205905,1594.2164,3114.225291784434,494553.514378977,3258527,74469.73629787365,12500.908981630948
226,175856.22195020842,0.0,0.0,24256.6880578891,55885.37567228115,80142.06373017025,2.5064851301565327,480.0,341.3446176,29.523371407902303,-1107632.2441208153,241.61702507562208,0.31547685167219325,0.9924661344278263,7.982187211213222,0.0,70351.1680068534,179758.16163362272,-2539.1656711220094,0.0040741237836483535,21062269.733095676,63929170.14843783,598985.4631288385,691154,119362.42549796606,0.0,267294,0.0,16368.705762416294,48510.575490430405,2.0931220692512653,600.0,284.453848,24.441723489342646,-865584.8639859181,0.21436521306346717,193.60306178213017,1.0008504175659834,6.462757431761422,0.0,70570.31378268183,146310.82911114828,-2914.6105653975405,32141.869728014113,1428.6906281707281,51766792.819902554,355.56731,63929170.14843783,16811974.139893174,-844007.5047014054,104110.64441154899,69851.42996755806,1008162.3941033112,-49985.54472424053,6239.498092580756,0.0055130570181556315,165.4548729900894,875.8770322649741,125035.14087912427,1031777.2965644919,1019811.2072345836,0.0,51766792.819902554,1555.0128,2987.760951849435,477916.10953829397,3268527,82533.28512703635,12681.855159478288
227,169446.87661686252,0.0,0.0,23424.089879746934,48058.55751268327,71482.6473924302,2.5166968608386644,480.0,343.46247456,29.714369730871464,-1061185.5951517886,232.3760202146712,0.3043098684917026,0.9545077812459419,6.697801709236364,0.0,66749.92592190264,171689.93773395265,-2455.8185814318635,0.0040741237836483535,20086894.43200111,61321510.6114527,579360.3889052086,691844,114891.99236953254,0.0,267984,0.0,15743.644914612036,43359.14910940928,2.099974406238372,600.0,286.2187288,24.59862856845209,-828581.6526108427,0.20653874894806792,185.9723628462316,0.9614027551890895,5.407258677531761,0.0,66879.67003082893,138984.62530448317,-2815.016793711777,27615.504194797246,1365.6404164012558,49358770.00660797,357.773411,61321510.6114527,16021423.628638843,-790550.5112543314,99133.85144860725,51081.589761536954,960360.7433112198,-47801.65079209135,5944.752245124791,0.0055130570181556315,157.6389980540636,834.501730227599,103835.85207047143,986383.9538689535,974957.3400516937,0.0,49358770.00660797,1501.4566,2841.263057795412,461651.19900287694,3278527,61102.71009209606,10021.120330559104
228,165179.33049817843,0.0,0.0,22718.546562891606,40350.29933449084,63068.84589738244,2.5269501953756404,480.0,347.42409024,30.062977299360213,-1005635.0092450427,224.46027854456815,0.295946881488298,0.9219930793783992,5.435386548485126,0.0,63370.22705771197,149899.69303845702,-2381.1392458546397,0.0040741237836483535,19163095.91710112,58820784.96514892,561735.7735074583,693923,111874.05940030143,0.0,270063,0.0,15199.488085408555,38553.13135879664,2.106849175993674,600.0,289.5200752,24.886316060626957,-785587.6089313659,0.2006468011616833,179.43684064889212,0.9276167186460313,4.414051407024574,0.0,63424.406418095816,121883.42267020926,-2726.1610272714465,23353.64327338809,1301.5788914833229,47113199.620194405,361.900094,58820784.96514892,15268970.104509508,-752453.5241293351,94472.27415297352,50875.3892012043,915088.2335321421,-45272.50977907772,5662.883994008656,0.005920053056348573,150.16460267860649,794.9341362297931,100865.68423538229,940946.5556472226,930033.6845372366,0.0,47113199.620194405,1461.8878,2709.2402397535534,447126.42805669125,3288527,61338.189350942725,10462.800149738425
229,159586.2855507546,0.0,0.0,22138.599744865223,51857.746645429754,73996.34639029497,2.537245303266715,480.0,349.76486592,30.274793919799095,-1027028.6903434828,217.84387310582855,0.2862033590125903,0.894815531241889,7.33506522970669,0.0,59646.267041805695,185366.9527700652,-2315.146473880947,0.0040741237836483535,18214140.05160183,56245117.69046089,546117.6921166813,694649,107945.68001647988,0.0,270790,0.0,14722.014060686275,44306.94213744848,2.1137464519562172,600.0,291.4707216,25.060230774190455,-798048.6786309953,0.19381288630153162,173.92982868679485,0.8991476687711464,5.905260080468099,0.0,59639.695872294855,149361.0982453742,-2636.360361399036,29584.928076762204,1227.1451370593136,44575343.19123601,364.338402,56245117.69046089,14492313.9081991,-776656.1963104084,89677.4759247128,57289.552551827765,868752.7434298096,-46335.490102332544,5374.481872050451,0.005920053056348573,143.12238281826745,754.3620383472809,108102.0401050452,889227.4566280148,879190.3541849264,0.0,44575343.19123601,1427.9866,2558.182527181996,434158.9019979989,3298527,68284.99360412586,10995.441052298096
230,152936.5032786648,0.0,0.0,21364.499363198618,51621.97484685632,72986.47421005493,2.547582354701704,480.0,352.21278431999997,30.4958673190099,-1010568.0227223779,209.37259896573022,0.27618998628814323,0.8600189241035037,7.306759045676112,0.0,57101.14516752482,199113.2811155496,-2230.8446304892404,0.0040741237836483535,17277778.690062385,53689247.620879546,526199.7743200945,695381,103346.73020389942,0.0,271525,0.0,14141.551855662328,43506.47779678642,2.120666307805468,600.0,293.5106536,25.24180409668039,-784070.053004571,0.18686738284156246,166.97450977242914,0.8631914510560502,5.873455212853061,0.0,57022.25779014524,159813.74226871296,-2537.1291042242037,29364.92594112409,1169.9709253599785,42947176.081313804,366.888317,53689247.620879546,13737421.886481995,-754892.0217171053,85116.03092418615,46324.43054619326,823132.7224229997,-45620.02100680993,5102.344997744535,0.005920053056348573,135.87538137131338,716.1649186810185,96194.7562506954,848167.2998042213,838963.5348183984,0.0,42947176.081313804,1378.9415999999999,2455.805410651686,417843.71584080276,3308527,55937.99963672046,9613.569090527197
231,148601.14998791664,0.0,0.0,20591.17473073236,41032.539078477814,61623.713809210174,2.5579615205637967,480.0,354.47494752,30.69907003450116,-920966.7097674436,200.97392904444575,0.2663903295413258,0.8255205460670073,5.591884461129488,0.0,54336.61054623369,150810.5160820498,-2135.048015761881,0.0040741237836483535,16427203.789384738,51357552.6140012,503459.6713262714,696101,100340.92700827202,0.0,272245,0.0,13575.034690265657,36970.711440181716,2.1276088174620997,600.0,295.3957896,25.408878790803584,-714189.6719526716,0.18007415489278075,160.0933617375525,0.8276186671308151,4.490422376103708,0.0,54192.39263798061,120998.28802175361,-2424.672000940163,23395.67674991606,1128.4958306171272,41144154.5933258,369.244737,51357552.6140012,13051011.996100532,-686409.8903814624,80682.4109327959,43713.47790816382,781716.1559438487,-41416.56647915104,4834.410205317714,0.005920053056348573,128.74028131051173,678.5576030418385,89157.15670828022,809475.0173115584,801062.6426168967,0.0,41144154.5933258,1329.9316,2350.622874099813,399262.6808435435,3318527,52902.62936158663,9189.151453422815
232,145186.90814668543,0.0,0.0,19991.190074128128,47823.62756271679,67814.81763684492,2.568382972432383,480.0,356.68213152,30.897498559949664,-927968.8633627417,194.32442566000086,0.25941187851249453,0.7982070448029334,6.70076901896016,0.0,51711.50325790417,175569.54134927806,-2059.947611718355,0.0040741237836483535,15566161.387679167,48937908.20198813,485626.14536031074,696829,97935.2533214438,0.0,272973,0.0,13105.102124593364,40305.4943043308,2.134574055088782,600.0,297.23510960000004,25.571980664707187,-718602.6274347849,0.17516455530993,154.6284077658892,0.7993670402496593,5.396854797639616,0.0,51502.79892358921,141875.8789912755,-2336.072174551795,27200.392179737435,1094.9669409801897,39379524.85548902,371.543887,48937908.20198813,12341673.345234346,-709338.6508661866,76650.99912192408,56642.30927776504,739792.4726621977,-41923.683281651,4591.163076146808,0.005920053056348573,122.26261340326828,644.4154467276184,102390.47757543196,757624.8430840664,749965.9827870589,0.0,39379524.85548902,1290.6897999999999,2258.0179174747423,384647.12971959385,3328527,67387.02255332567,10744.713275560638
233,138460.92866349508,0.0,0.0,19275.576197693954,41967.04655085424,61242.622748548194,2.578846882585887,480.0,359.237784,31.130994709336694,-872594.8286771982,186.60809412888665,0.24905107209687607,0.766511440057152,5.765091862585452,0.0,48843.54645685469,155459.36897629514,-1979.5531286288008,0.0040741237836483535,14756985.02733162,46672640.86203132,466608.8087033762,697584,93232.320835518,0.0,273729,0.0,12577.929795966069,36438.46410836507,2.141562095090976,600.0,299.36482,25.76332526433366,-674517.8011578073,0.16792459669721985,148.29699221807937,0.7666361534729808,4.636264015334761,0.0,48577.06366784723,124993.1125891747,-2241.2863302463907,23860.534312399002,1035.8062914333725,37394850.19438674,374.206025,46672640.86203132,11683625.536244163,-658047.808990182,72484.9224743096,47393.80862969264,700486.2970791585,-39306.17558303914,4344.937556518919,0.005920053056348573,115.70563099663403,609.8552436603135,90319.36089459376,714716.2137222392,707772.2465729078,0.0,37394850.19438674,1246.5642,2143.9741287888264,369035.55362665595,3338527,56014.930306684284,8621.121676991646
234,135040.50665096304,0.0,0.0,18654.656505276937,42178.634218341,60833.29072361794,2.589353424004617,480.0,361.45243872,31.331050218878232,-811021.8013404239,179.86365190117968,0.240542397137638,0.7388079679839024,5.807838576096325,0.0,46272.93530703367,118407.13703382415,-1903.5083650457645,0.0040741237836483535,14006085.009665992,44579826.50315896,448564.42325993924,698274,90866.51611448031,0.0,274420,0.0,12113.245713672019,35963.33237659826,2.1485730121177244,600.0,301.2103656,25.92763487924105,-623570.6468090429,0.16206379579600183,142.7606489345542,0.7380154723943914,4.650136276828155,0.0,45960.472886643525,94391.06871583786,-2151.6461079480455,23850.08666292624,996.2869277828656,35643864.07102757,376.512957,44579826.50315896,11076842.857885363,-606782.6783588021,68620.0863953786,43449.877311645876,664104.3223295293,-36381.974749629175,4114.085142085316,0.005920053056348573,109.55803418271417,577.4528089595552,83258.9263602181,675497.4943160615,669232.2602577953,0.0,35643864.07102757,1203.2248,2038.6088082549145,354237.61060753494,3348527,51832.11794513785,8382.240633491972
235,131255.02311299797,0.0,0.0,18027.68064804852,41083.961285257,59111.64193330552,2.5999027703736255,480.0,363.7159152,31.53569852156796,-850914.1247174955,173.1117669660362,0.23297243480284074,0.711073924244286,5.640168018989166,0.0,43685.55536025742,180325.14525572024,-1844.4373290062977,0.0040741237836483535,13212233.409002177,42314027.32641476,434692.321726208,698961,88218.16867943974,0.0,275108,0.0,11641.838203066278,34901.14052698216,2.155606881062453,600.0,303.09659600000003,26.09567488363026,-655810.2164253514,0.15677009167040085,137.24424469784043,0.7094978682152236,4.52880257181816,0.0,43339.17414883753,144343.6463432996,-2082.440194616653,23259.302323915887,948.9934203353718,33844367.32554432,378.870745,42314027.32641476,10442417.648186108,-634425.2096992543,65056.33987825212,35951.81365635565,625684.4745441356,-38419.84778539368,3900.4070981588434,0.005920053056348573,103.86779063351865,547.4609681451518,77620.7397811295,643544.6616654875,637924.7915729469,0.0,33844367.32554432,1163.9294,1929.6963537996428,342925.6465321758,3358527,43671.33315215495,7719.5194957993
236,127244.23594258731,0.0,0.0,17416.394962453134,37265.00710192734,54681.402064380476,2.6104950960855784,480.0,366.0022704,31.741858440305485,-778050.9489231121,166.56320819607532,0.2242156878754156,0.6841750630963086,5.039556179000485,0.0,40911.54054099942,137286.27996402665,-1766.4481490497246,0.0040741237836483535,12488010.734445794,40240073.74973874,416161.04226206854,699673,85427.88771630438,0.0,275822,0.0,11188.595895365954,32250.92217503829,2.162663777063769,600.0,305.001892,26.26505556200664,-598004.7291935106,0.15067827771015788,131.88298156679267,0.6817822815194479,4.037072676368506,0.0,40546.01064856396,109869.589528094,-1991.6395359379321,21062.326279672336,914.3712679291211,31912516.45621461,381.252365,40240073.74973874,9861774.505243033,-580643.1429430742,61330.24367926664,36191.74050019937,590664.968453478,-35019.506090657735,3674.7602502559707,0.005920053056348573,97.85881798905994,515.7891865328885,74272.35883659113,611162.7397064777,606152.5727249203,0.0,31912516.45621461,1129.3896,1816.4789142888205,327918.6795895721,3368527,43968.65742883026,7776.916928630889
237,123222.9581310918,0.0,0.0,16866.268059696293,44546.04510715007,61412.31316684637,2.6211305762436377,480.0,368.43522143999996,31.961769965808596,-814534.5923274612,160.6469678642075,0.21681063959219016,0.659873513275152,6.204554872843043,0.0,38731.70323711771,188854.60644873252,-1700.8587626921335,0.0040741237836483535,11724353.843661996,38015824.8630159,400612.1525809806,700425,82652.76437691745,0.0,276574,0.0,10765.684457314683,35816.206436380795,2.169743775506263,600.0,307.0293512,26.44563747492447,-624896.5447791809,0.145558006291239,127.04358634090755,0.6567645432253884,4.970368738241788,0.0,38340.30968354246,150932.55390900164,-1914.6915871753347,25050.521979066114,873.3017550003175,30395849.916816108,383.786689,38015824.8630159,9245577.949297562,-616196.5559454713,57920.01947188879,40965.87806500462,553814.7498606106,-36850.21859286738,3469.084235904957,0.005920053056348573,92.38166838407848,486.9205102365107,80705.87871515637,573814.9774865988,569382.1359451761,0.0,30395849.916816108,1092.8726,1723.9654289009472,315240.0187861632,3378527,49220.03063817917,8254.152573174546
238,117944.23019124841,0.0,0.0,16192.54923842052,36697.30747143733,52889.85670985785,2.6318093866643593,480.0,370.71951071999996,32.16800254534857,-713098.2866547873,153.60407847525673,0.20739037651750822,0.6309441395902181,4.971563745234555,0.0,36153.9102730091,122907.59151847745,-1620.5832190599851,0.0040741237836483535,11059022.02584958,36073365.10070941,381582.1147431345,701144,78979.69550251028,0.0,277294,0.0,10288.569550102316,30929.451541653983,2.1768469520213163,600.0,308.93292560000003,26.615032572196462,-545789.3672706799,0.13903524798137304,121.3070732901964,0.6271090644879809,3.9748600958528595,0.0,35737.021493132066,98453.07583628353,-1821.6097175508198,20640.88199155167,838.0283499481181,28567319.16696192,386.166157,36073365.10070941,8711492.140326736,-534085.8089708256,54300.983516453205,35027.90602973194,521722.6233244915,-32092.126536119005,3252.656109576628,0.005920053056348573,86.61819017605063,456.5426679775632,69829.52781727396,542184.0865681149,538294.1198207169,0.0,28567319.16696192,1053.6812,1627.6450440021408,299868.5131795492,3388527,42597.42521659892,7569.519186866976
239,114011.01146298938,0.0,0.0,15646.89789720004,47172.64491654862,62819.54281374866,2.6425317038805978,480.0,372.99226655999996,32.373839829992306,-740379.2633943178,147.82500332196636,0.20030539857524232,0.6072060094805586,6.6305332089168285,0.0,33675.446243284554,159912.54146168806,-1564.6386414840201,0.0040741237836483535,10363698.587114668,34008206.73037156,368396.0827711231,701833,76248.78165069559,0.0,277984,0.0,9879.785294404774,36324.701511433304,2.183973382487907,600.0,310.8268888,26.783997365276672,-564622.8833104906,0.1341309793033914,116.59533097434316,0.6027512406969922,5.317430627646,0.0,33245.86603456175,127922.08158664359,-1756.1122177313046,26444.91621702853,787.990998695833,26742950.32346302,388.533611,34008206.73037156,8147933.21108445,-563558.9292422871,51164.19911332135,41775.82956190002,488239.7312499388,-33482.89207455274,3064.1731349478623,0.005920053056348573,81.59889099675092,430.0872059777502,77811.20867442612,503618.01556500606,500241.158580881,0.0,26742950.32346302,1019.4082,1524.4403707127021,289125.34030942514,3398527,50100.24504511769,8324.415483217674
240,107840.8338424314,0.0,0.0,14924.434547454199,41304.71364749076,56229.14819494496,2.653297705144422,480.0,377.25032352,32.7493358250211,-689644.9012973133,140.4283238224598,0.18932288311409315,0.576823407475674,5.720233778918632,0.0,31247.48105609468,141609.82803557577,-1491.7416580771978,0.0040741237836483535,9716276.67671768,32104130.083046142,351225.8685101893,703910,72007.69314332711,0.0,280063,0.0,9380.043579780984,32317.845028620926,2.191123143033421,600.0,314.3752696,27.093764804279353,-524285.6693643705,0.12657606560733847,110.57967159403806,0.5716526870517584,4.53602782524472,0.0,30807.905252134566,112265.84720828301,-1671.4785634916595,22937.801448839942,728.606850722,24937325.489096165,392.969087,32104130.083046142,7638600.629258408,-509332.5818260416,47854.31364210963,26761.54913921863,457185.44573329244,-31054.285516646356,2867.521937954644,0.00612287377157017,76.3620721614134,402.48525264738385,60204.50926901083,479837.9117980653,476942.7941415016,0.0,24937325.489096165,971.1404,1422.4629550508123,275214.9001685133,3408527,32901.22610378073,6139.676964562099
241,104102.52862374268,0.0,0.0,14296.826647076638,32467.234698892014,46764.06134596865,2.6641075684300506,480.0,379.78952735999997,32.98088041606139,-611694.6810123028,133.9759658070081,0.18180453596933224,0.5503197005637315,4.345754231356161,0.0,28388.273881450532,95163.06775255426,-1426.542357762539,0.0040741237836483535,9144167.3096025,30410831.539868444,335850.20705082413,704636,69421.07963011296,0.0,280790,0.0,8947.480089089877,27073.458980442345,2.1982963100344657,600.0,316.4912728,27.28359116526401,-464762.0463203484,0.12140807789265759,105.37747627356701,0.5447594173336767,3.4565658252577194,0.0,27963.251617562673,75669.20156410003,-1757.373483224307,18125.978891352468,658.70569603657,22794321.29140148,395.614091,30410831.539868444,7178083.963584315,-460516.6656740931,49384.22233908635,37445.94684159443,429738.8226459551,-27446.623087337346,2955.743963862549,0.00612287377157017,71.04344986309587,415.9738141187212,67361.2966288125,445329.9519212242,442747.66989923886,0.0,22794321.29140148,931.4992,1293.54106584233,262877.6810449061,3418527,45138.84169283105,7692.894851236616
242,100183.18954873207,0.0,0.0,13813.953110235321,39593.48847001436,53407.44158024968,2.6749614724367894,480.0,382.37598432,33.21459035678376,-642499.1637957173,128.92528715547772,0.1753508881221995,0.5295735320520025,5.462374448425044,0.0,27006.98946671429,136042.61414179736,-1378.2541897286178,0.0040741237836483535,8538922.615324495,28578101.02247026,324480.6748684952,705365,66743.63123081019,0.0,281525,0.0,8589.569371691678,30616.144406854073,2.2054929601176867,600.0,318.64665360000004,27.47554946894482,-487787.78481860604,0.11698996802640013,101.28034161092292,0.5235788693599778,4.353002992919315,0.0,26563.131570384354,108538.56049060069,-1695.2792011046226,22026.575035162397,615.8091798279454,21832057.854707256,398.308317,28578101.02247026,6693044.044168971,-485039.91941534454,46406.94174643517,36278.39967901939,400728.32145734626,-29010.501188608818,2778.299140813362,0.00612287377157017,66.77843484694846,391.0012858003568,67609.42028779427,411778.2513245179,409490.8754613076,0.0,21832057.854707256,897.6136,1233.3850588650582,253631.03791885212,3428527,43659.07634317365,7380.676664154252
243,94410.04307689694,0.0,0.0,13210.3413906477,38127.25146325634,51337.59285390404,2.6858595965919867,480.0,384.83039135999996,33.43660420949745,-658740.2854698114,122.79185259297546,0.16668027890607956,0.5043798351711332,5.243751961920567,0.0,25443.685018978038,175630.55589644733,-1319.2400260145191,0.0040741237836483535,7914970.9575685095,26631895.759244867,310599.16859757056,706085,62800.99740280933,0.0,282245,0.0,8163.1647432072705,29448.68246661167,2.2127131701605838,600.0,320.69199280000004,27.65784394361755,-502318.034004251,0.11105157128733915,96.31835964010554,0.4979274066107154,4.200844095975466,0.0,24987.75848487303,141030.00931793035,-1620.1098467937554,21285.5177234044,591.3964890934978,20720617.46067014,400.864991,26631895.759244867,6196264.150620952,-496779.8935480181,43271.11616969398,30933.38157116375,370799.34716976073,-29928.974287585548,2590.743708817217,0.00612287377157017,62.270404011910585,364.6058505529252,63026.22331300168,383366.1360080921,381354.49630592734,0.0,20720617.46067014,860.939,1170.259324255029,242430.47648523285,3438527,37732.97571346112,6799.594142297371
244,89998.46880121775,0.0,0.0,12628.707765643176,38798.76663468255,51427.47440032573,2.696802121054002,480.0,387.18097536,33.648430126299495,-600344.4635647773,116.91087985315733,0.15699762738031992,0.4802231505172436,5.357343168133738,0.0,23777.496394931575,140042.98691168308,-1248.6297776708861,0.0040741237836483535,7346873.065428848,24876346.46403767,293849.40727894823,706811,59779.922368842315,0.0,282973,0.0,7755.7755180519725,29277.143708825264,2.2199570172923337,600.0,322.65081280000004,27.83188834067204,-454501.555562503,0.10440125430200223,91.53988966233949,0.4732246274885771,4.269622966527835,0.0,23307.984083545438,111687.01014352251,-1530.1255506364541,21521.368190773293,572.6633430906002,19477436.623080164,403.313516,24876346.46403767,5743940.547979865,-452323.6026410867,40059.39063156426,30936.29844068757,343649.7187990931,-27149.628370667622,2397.2502677623706,0.00612287377157017,57.619648822528724,337.3747352511252,60088.182695043906,354777.14002647664,353021.28502195404,0.0,19477436.623080164,824.6544,1110.4363805089974,228919.369707131,3448527,37881.437710147926,6945.139269460356
245,84914.91863101312,0.0,0.0,12033.512573729882,38167.85801132501,50201.37058505489,2.7077892267151817,480.0,389.9130624,33.899607564591605,-589060.0862862286,110.9497216737443,0.14807791514162977,0.45573709613766017,5.269343067083285,0.0,22009.348472751488,150180.88465203365,-1192.0682820354325,0.0040741237836483535,6787745.049433929,23171905.038447488,280561.4956633401,707564,56321.00207741132,0.0,283729,0.0,7344.947201478865,28344.563266751673,2.227224578894615,600.0,324.927552,28.037465102717068,-444256.3736322128,0.09827874194508533,86.72366130124432,0.4483266526222511,4.167696042357144,0.0,21543.096176642728,118332.23164785268,-1458.5359961899553,20999.616065272807,528.7525863987249,18166355.292938296,406.15944,23171905.038447488,5298215.602346587,-445724.94563327887,37135.07890927271,31911.337187831756,317060.480334416,-26589.238464677124,2221.725541578226,0.00612287377157017,53.400784727107784,312.67242993793127,60356.22797942207,325038.0584840657,323519.92412391846,0.0,18166355.292938296,788.2242,1032.600023974127,218256.94446736446,3458527,38603.65091033877,6692.313722507014
246,80636.94774688859,0.0,0.0,11446.407626651931,40189.31536391528,51635.72299056721,2.7188210952048486,480.0,392.31567552,34.11828056080028,-574878.8815012949,105.10725821407569,0.14138180037569317,0.431738592209643,5.586000594754343,0.0,20392.346168469892,156934.97192791337,-1122.8385442471429,0.0040741237836483535,6240520.281475874,21439332.112608794,264156.05412320874,708254,53412.7920710717,0.0,284420,0.0,6943.09198762834,29145.307576221072,2.2345159326024335,600.0,326.92972960000003,28.21680068929649,-434226.76424677606,0.09372450972692235,82.03813638684646,0.4241043623138043,4.45018573565439,0.0,19929.252174333174,125191.48688623385,-1371.3720930053473,22202.21558859273,493.8229556180717,16958354.376373835,408.662162,21439332.112608794,4860834.1048557805,-437381.49749080633,34253.42808269087,31134.532868728893,290968.4379749796,-26092.0423594364,2049.8237852359675,0.00612287377157017,49.269001339442426,288.4799998378789,58938.650012223945,295893.69261839095,294595.5094281707,0.0,16958354.376373835,751.1794,963.2194768849585,205176.55344591092,3468527,37408.161326721114,6273.628457992219
247,75693.83732921057,0.0,0.0,10823.219785469086,39282.945638281126,50106.16542375021,2.729897908892307,480.0,394.72686432,34.33697969007629,-529038.8461081885,98.98278605066749,0.13188985937299869,0.4065817092808587,5.457318223570264,0.0,18570.42241589148,134861.7965664239,-1057.5297397495963,0.0040741237836483535,5736906.087468786,19868229.079236064,248749.09463316275,708939,50041.76450912136,0.0,285108,0.0,6526.268894531087,28075.53486993767,2.241831156304951,600.0,328.9390536,28.39627673234244,-396822.5528399885,0.08725893450561248,77.10210466471239,0.39858705197407274,4.320329071530635,0.0,18116.235567439926,106487.71394363076,-1288.7430004027433,21549.265975406583,470.58034827715176,15531299.388207175,411.173817,19868229.079236064,4461167.415848409,-399666.6890073719,31425.71837937765,28607.6144932004,267072.16687352397,-23896.271101455583,1881.1364452768992,0.00612287377157017,45.214478780844274,264.7399475687311,54075.067613583306,269097.79785489675,268002.0470511748,0.0,15531299.388207175,712.2984,885.9279768434463,192812.56094945606,3478527,34269.854546761024,5662.240053560624
